data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7080827,566,NIG16971,16971,"07 May 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Katsina,Batsari,,Batsari,12.7515,7.2447,2,"Legit; Nigeria Punch; Sahara Reporters",National-Regional,"On 7 May 2020, about 200 suspected Fulani militias attacked Tsugunni, Yandaka, Salihawar Duba, Garin Goje, Watangadiya and Dutse Maizane villages in Batsari LGA (Katsina). 1 resident of Garin Goje was killed, while 3 residents of Dutse Maizane were injured. Cows and sheep were rustled.",1,1589234729,NGA
7080828,566,NIG16974,16974,"07 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Government of Nigeria (2015-); Former Government of Nigeria (2015-)",7,37,"Western Africa",Nigeria,Niger,Rafi,,Kagara,10.1844,6.2534,1,"Sun (Nigeria); Nigeria Punch; Daily Post (Nigeria); Daily Trust (Nigeria); Vanguard (Nigeria)",National,"On 7 May 2020, unidentified gunmen attacked Kagara (Rafi LGA, Niger), killed 1 resident and abducted family members of current and former Government workers.",1,1589234729,NGA
7080829,566,NIG16975,16975,"07 May 2020",2020,1,Battles,"Armed clash","Okpanan Communal Militia (Nigeria)",,4,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,44,"Western Africa",Nigeria,Delta,"Oshimili North",,Okpanam,6.2376,6.6486,1,"Guardian (Nigeria); Sahara Reporters; Nigeria Punch; Daily Post (Nigeria); Nigeria Herald; Sun (Nigeria); Vanguard (Nigeria)",National-Regional,"On 7 May 2020, communal militias from Okpanam (Oshimili North LGA, Delta) searched for abducted residents and engaged in an armed clash with suspected Fulani militias. 2 communal militiamen were killed.",2,1589234729,NGA
7080831,566,NIG16978,16978,"07 May 2020",2020,1,Battles,"Armed clash","Umumbo Communal Militia (Nigeria)",,4,"Omor Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Anambra,Ayamelum,,Umumbu,6.5284,7.0048,2,"Sun (Nigeria); News Chronicle; Nigeria Punch; This Day (Nigeria); Nigerian Eye; Daily Trust (Nigeria); Legit; Vanguard (Nigeria)",National,"On 7 May 2020, militias from Umumubu and Omor in Ayamelum LGA (Anambra) clashed over land ownership on two consecutive days. 300 people were reported injured, 1 killed and 50 were missing at time of reporting. Fatalities split between 2 events.",0,1589234729,NGA
7080832,566,NIG16979,16979,"07 May 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Adamawa,Madagali,,"Wagga Lugere",10.9214,13.6451,2,"Twitter; Sun (Nigeria)","New media-National","On 7 May 2020, Boko Haram attacked Dumankara in Wagga area (Madagali LGA, Adamawa) and killed two residents.",2,1589234729,NGA
7081263,566,NIG16964,16964,"06 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Yobe,Gujba,,Goniri,11.4833,12.3144,1,Twitter,"New media","On 6 May 2020, Boko Haram/IS claimed to have attacked a military position in Goniri (Gujiba LGA, Borno) with mortar shells.",0,1589234731,NGA
7080820,566,NIG16960,16960,"06 May 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)","Hausa Ethnic Group (Nigeria); Street Traders (Nigeria)",5,"Police Forces of Nigeria (2015-)","Civilians (Nigeria); Hausa Ethnic Group (Nigeria); Labour Group (Nigeria)",1,15,"Western Africa",Nigeria,Delta,"Ethiope East",,Abraka,5.7902,6.1047,1,"New Telegraph; Daily Trust (Nigeria); Daily Post (Nigeria)",National,"On 6 May 2020, Hausa traders demonstrated in Abraka (Ethiope East LGA, Delta) over the demolition of their market and attacked the Task Force enforcing the direction. Security forces responded with gunfire. Separate reports suggested that one person was killed in the clash or that rioting traders slit the throat of a fellow Hausa trader who did not support the action. It is unclear whether these reports refer to the same person. [size=no report]",1,1589234729,NGA
7080822,566,NIG16962,16962,"06 May 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Katsina,Faskari,,Faskari,11.7196,7.0272,2,"Sahara Reporters; Daily Trust (Nigeria)",National-Regional,"On 6 May 2020, unidentified gunmen shot and injured the Divisional Police Officer of Faskari LGA (Katsina).",0,1589234729,NGA
7080823,566,NIG16963,16963,"06 May 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,"Nigeria Punch; Sun (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria); New Telegraph",National,"On 6 May 2020, suspected Fulani militias attacked Tarkende in Guma LGA (Benue) and killed 2 residents.",2,1589234729,NGA
7080825,566,NIG16969,16969,"06 May 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Government of Nigeria (2015-)",7,47,"Western Africa",Nigeria,Katsina,Sabuwa,,Sabuwa,11.173,7.1172,2,"Sahara Reporters; Daily Trust (Nigeria)",National-Regional,"On 6 May 2020, suspected Fulani militias attacked a village in Sabuwa LGA (Katsina), killed 5 residents and rustled cattle. The Head of Danmusa LGA and his son in Sabuwa LGA (Katsina).",5,1589234729,NGA
7080826,566,NIG16970,16970,"06 May 2020",2020,1,Battles,"Armed clash","Umumbo Communal Militia (Nigeria)",,4,"Omor Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Anambra,Ayamelum,,Umumbu,6.5284,7.0048,2,"Vanguard (Nigeria); Daily Trust (Nigeria); Legit; Sun (Nigeria); This Day (Nigeria); Nigerian Eye; News Chronicle; Nigeria Punch",National,"On 6 May 2020, militias from Umumubu and Omor in Ayamelum LGA (Anambra) clashed over land ownership on two consecutive days. 300 people were reported injured, 1 killed and 50 were missing at time of reporting. Fatalities split between 2 events.",1,1589234729,NGA
7272841,566,NIG16961,16961,"06 May 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)","Christian Group (Nigeria)",7,27,"Western Africa",Nigeria,Borno,Biu,,Debiro,10.5818,12.4334,1,"Rocket Chat; Twitter","New media","On 6 May 2020, Boko Haram/IS attacked Debiro (Biu LGA, Borno) and burnt several public buildings, among them a church.",0,1604354625,NGA
7081179,566,NIG16968,16968,"06 May 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Christian Group (Nigeria)",7,47,"Western Africa",Nigeria,Plateau,"Barkin Ladi",,Ropp,9.5,8.9167,1,"Nigeria Punch",National,"On 6 May 2020, suspected Fulani militias shot a pastor, his wife and 2 children at Gana Ropp (Barkin Ladi LGA, Plateau). The victims survived the shooting.",0,1589234731,NGA
7081215,566,NIG16967,16967,"06 May 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Niger,Rafi,,Pandogari,10.4099,6.3985,2,"Sahara Reporters",Regional,"On 6 May 2020, unidentified gunmen attacked Allawa, along the road to Pandogari (Rafi LGA, Niger) and abducted 4 people. Residents were forced to flee.",0,1589234731,NGA
7081250,566,NIG16952,16952,"05 May 2020",2020,2,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria); Unidentified Cult Militia (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,Imo,Ohaji/Egbema,,Ihie,5.2993,6.8406,1,"Sun (Nigeria)",National,"Around 5 May 2020 (as reported), a mob of suspected cultists beat up and killed a resident of Ihie (Ohaji/Egbema LGA, Imo) for an alleged relationship with a woman. [size=no report]",1,1589234731,NGA
7081251,566,NIG16953,16953,"05 May 2020",2020,2,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,Imo,Ohaji/Egbema,,Ihie,5.2993,6.8406,1,"Sun (Nigeria)",National,"Around 5 May 2020 (as reported), a youth mob in Ihie (Ohaji/Egbema LGA, Imo) set ablaze 6 houses that belonged to family members of suspected cultists who killed a resident earlier that day. [size=no report]",0,1589234731,NGA
7080805,566,NIG16942,16942,"05 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Abadam,,Abadam,13.6169,13.2644,2,"Twitter; Daily Post (Nigeria); Sun (Nigeria)","New media-National","On 5 May 2020, Nigerian Air Force and artillery attacked Boko Haram/IS fighters in Dumba (Mobbar LGA, Borno) and Location Charlie at Lake Chad in the border area to Niger Republic (assumed to be Abadam LGA, Borno). 48 BH fighters were reported killed across the two attacks. Fatalities split between 2 events.",24,1589234729,NGA
7080806,566,NIG16943,16943,"05 May 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Taxi Drivers (Nigeria)",7,47,"Western Africa",Nigeria,Ogun,"Abeokuta South",,Abeokuta,7.15,3.35,2,"Guardian (Nigeria); Daily Post (Nigeria); New Telegraph; Vanguard (Nigeria)",National,"On 5 May 2020, suspected Fulani militias attacked a minibus on the Abeokuta-Ayetoro (Abeokuta South LGA, Ogun) road and killed the driver.",1,1589234729,NGA
7099287,566,NIG16948,16948,"05 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Mobbar,,Dumba,13.313,12.9809,1,"Daily Post (Nigeria); Sun (Nigeria); Twitter","New media-National","On 5 May 2020, Nigerian Air Force and artillery attacked Boko Haram/IS fighters in Dumba (Mobbar LGA, Borno) and Location Charlie at Lake Chad in the border area to Niger Republic (assumed to be Abadam LGA, Borno). 48 BH fighters were reported killed in both attacks. Fatalities split between 2 events.",24,1589834494,NGA
7210150,566,NIG16945,16945,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,Ananum,7.65,10.2167,1,"Vanguard (Nigeria); New Telegraph; Sun (Nigeria); Guardian (Nigeria); Daily Trust (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121116,NGA
7210151,566,NIG16946,16946,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,"Dadin Kowa",9.2552,10.8077,1,"Vanguard (Nigeria); Guardian (Nigeria); Sun (Nigeria); Daily Trust (Nigeria); New Telegraph",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121116,NGA
7210152,566,NIG16947,16947,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,Donga,7.7167,10.05,2,"Vanguard (Nigeria); New Telegraph; Daily Trust (Nigeria); Sun (Nigeria); Guardian (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121116,NGA
7210153,566,NIG16949,16949,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,"Gankoi Yeba",7.5814,10.3253,1,"New Telegraph; Vanguard (Nigeria); Guardian (Nigeria); Daily Trust (Nigeria); Sun (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121116,NGA
7210154,566,NIG16950,16950,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,"Gidan Adamu",7.6022,10.2786,1,"New Telegraph; Sun (Nigeria); Vanguard (Nigeria); Daily Trust (Nigeria); Guardian (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121116,NGA
7210155,566,NIG16956,16956,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,Kwossa,7.5353,10.5317,1,"Guardian (Nigeria); Sun (Nigeria); New Telegraph; Daily Trust (Nigeria); Vanguard (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121117,NGA
7210156,566,NIG16958,16958,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Bali,,Suntai,7.9082,10.3803,1,"Sun (Nigeria); Daily Trust (Nigeria); New Telegraph; Vanguard (Nigeria); Guardian (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121117,NGA
7210157,566,NIG16959,16959,"05 May 2020",2020,1,"Violence against civilians",Attack,"Tiv Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Ichen Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Taraba,Donga,,Zambana,7.5167,10.2167,1,"Sun (Nigeria); Vanguard (Nigeria); New Telegraph; Guardian (Nigeria); Daily Trust (Nigeria)",National,"On 5 May 2020, Tiv militias attacked the Ichen villages of Ananum, Gidan Adamu, Gankoi Yeba, Zambana, Kwossa and Dadin Kowa (Donga, Taraba) and Suntai (Bali, Taraba), as well as Sanso and Baka Koshi in Donga LGA (Taraba). Militiamen killed 8-10 residents across the villages and burnt down houses. The attacks are believed to be related to the tense relationship between Tiv and Ichen communities. Fatalities split between 8 events.",1,1600121117,NGA
7708865,566,NIG16944,16944,"05 May 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Ogun,"Yewa North",,Aiyetoro,7.2333,3.0333,2,"Daily Post (Nigeria); New Telegraph; Guardian (Nigeria); Vanguard (Nigeria)",National,"On 5 May 2020, unidentified gunmen abducted a female police officer of the Aiyetoro Division (Egbado North LGA, Ogun).",0,1614038382,NGA
7099402,566,NIG16991,16991,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Gwoza,,Agapalawa,11.1054,13.8132,2,"Vanguard (Nigeria); Sun (Nigeria)",National,"On 4 May 2020, Nigerian Armed Forces clashed with Boko Haram in the Agapalwa area of Gwoza LGA (Borno). 4 BH fighters were killed.",4,1589834544,NGA
7099403,566,NIG16992,16992,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Adamawa,Madagali,,Visik,10.9,13.6333,1,"Vanguard (Nigeria); Sun (Nigeria)",National,"On 4 May 2020, Nigerian Armed Forces clashed with Boko Haram at Visik (Madagali LGA, Adamawa). Several BH fighters were reported injured.",0,1589834544,NGA
7080800,566,NIG16936,16936,"04 May 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kaduna,Chikun,,Chikun,10.2691,7.1085,2,"Daily Trust (Nigeria); Nigeria Punch; Guardian (Nigeria)",National,"On 4 May 2020, unidentified gunmen attacked Manini and Komo in Chikun LGA (Kaduna). 12 residents were abducted across the two locations and the villages looted.",0,1589234729,NGA
7080801,566,NIG16937,16937,"04 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Group (Nigeria)",7,37,"Western Africa",Nigeria,Kaduna,Chikun,,Danhono,10.5251,7.4892,2,"Nigeria Punch; Guardian (Nigeria); Daily Trust (Nigeria)",National,"On 4 May 2020, unidentified gunmen attacked Danhono in Chikun LGA (Kaduna). 1 security guard was killed and 3 abducted.",1,1589234729,NGA
7080802,566,NIG16938,16938,"04 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kaduna,Chikun,,Manini,10.6538,6.8526,1,"Nigeria Punch; Guardian (Nigeria); Daily Trust (Nigeria)",National,"On 4 May 2020, unidentified gunmen attacked Manini and Komo in Chikun LGA (Kaduna). 12 residents were abducted across the two locations and the villages looted.",0,1589234729,NGA
7080803,566,NIG16939,16939,"04 May 2020",2020,1,"Violence against civilians",Attack,"Private Security Forces (Nigeria)",,8,"Civilians (Nigeria)",,7,78,"Western Africa",Nigeria,Anambra,"Onitsha North",,Onitsha,6.1454,6.7885,1,"News Chronicle; Nigeria Punch; Vanguard (Nigeria); Blueprint; Sun (Nigeria); Daily Trust (Nigeria); Nigeria Herald",National,"On 4 May 2020, a private security guard in Onitsha (Onitsha North LGA, Anambra) stabbed a man to death over the non-compliance to the facemask regulations due to coronavirus.",1,1589234729,NGA
7080804,566,NIG16941,16941,"04 May 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Journalists (Nigeria); Women (Nigeria)",7,37,"Western Africa",Nigeria,Abia,"Umuahia North",,Umuahia,5.5263,7.4896,1,"Premium Times (Nigeria); Vanguard (Nigeria); Daily Independent (Nigeria); Nigeria Punch; Sun (Nigeria); Daily Post (Nigeria)",National,"On 4 May 2020, unidentified gunmen abducted a radio journalist in Umuahia (Umuahia North LGA, Abia). She was released later that week.",0,1589234729,NGA
7081189,566,NIG16940,16940,"04 May 2020",2020,2,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Government of Nigeria (2015-)",7,37,"Western Africa",Nigeria,Adamawa,Toungo,,Toungo,8.1167,12.05,1,"Premium Times (Nigeria)",National,"Around 4 May 2020 (as reported), unidentified gunmen attacked Toungo (Toungo LGA, Adamawa) and killed residents, among them a staff member of the Toungo Local Government Council. Reports on fatalities range from 2 to 4.",2,1589234731,NGA
7080792,566,NIG16928,16928,"03 May 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Women (Nigeria)",7,37,"Western Africa",Nigeria,Benue,Ado,,Apa-Agila,6.7612,7.9215,1,"Nigeria Punch; Sun (Nigeria)",National,"On 3 May 2020, unidentified gunmen abducted the wife of a former LGA head and banker in Apa Agila (Ado LGA, Benue).",0,1589234729,NGA
7080793,566,NIG16929,16929,"03 May 2020",2020,1,Battles,"Armed clash","Unidentified Cult Militia (Nigeria)","Government of Nigeria (2015-); PDP: Peoples Democratic Party",3,"Unidentified Cult Militia (Nigeria)","Government of Nigeria (2015-); PDP: Peoples Democratic Party",3,33,"Western Africa",Nigeria,Ebonyi,"Afikpo South",,Asaga,5.8333,7.8667,1,"Daily Trust (Nigeria); Premium Times (Nigeria); Blueprint; Daily Independent (Nigeria); Guardian (Nigeria); Daily Post (Nigeria); Vanguard (Nigeria); Nigeria Punch",National,"On 3 May 2020, unidentified cult militias clashed in Asaga village in Owutu community (Afikpo South LGA, Ebonyi). One person was killed in the clash. The LGA chairman and a member of the House of Assembly (both members of the PDP) were arrested by police over their alleged involvement on opposite sides of the politically-motivated clash.",1,1589234729,NGA
7080794,566,NIG16930,16930,"03 May 2020",2020,1,"Violence against civilians",Attack,"Odejo Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Benue,Apa,,Ikobi,7.7295,7.9734,1,"Daily Trust (Nigeria); Sun (Nigeria); Nigeria Punch; Vanguard (Nigeria)",National,"On 3 May 2020, communal militias from Odejo attacked Ikobi (Apa LGA, Benue) and killed 3 residents over the disappearance of a Odejo community member. The people of Ikobi were accused of being responsible for the person's disappearance.",3,1589234729,NGA
7080795,566,NIG16931,16931,"03 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Plateau,Bassa,,Kwal,9.8167,8.65,2,"Guardian (Nigeria); Blueprint; Nigerian Eye; Nigeria Herald; News Chronicle; Daily Trust (Nigeria); Nigeria Punch",National,"On 3 May 2020, unidentified gunmen ambushed and killed 4 youths in Adu in Kwal district (Bassa LGA, Plateau)",4,1589234729,NGA
7080796,566,NIG16932,16932,"03 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Plateau,Mangu,,Mangu,9.5206,9.0977,2,"News Chronicle; Daily Trust (Nigeria); Guardian (Nigeria); Nigerian Eye; Blueprint; Nigeria Punch; Nigeria Herald",National,"On 3 May 2020, unidentified gunmen killed 1 person in Shimilang village of Mangu District in Mangu LGA (Plateau).",1,1589234729,NGA
7080797,566,NIG16933,16933,"03 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Plateau,Bassa,,Miango,9.85,8.7333,1,"Daily Trust (Nigeria); Nigeria Herald; Nigerian Eye; Nigeria Punch; Guardian (Nigeria); News Chronicle; Blueprint",National,"On 3 May 2020, unidentified gunmen killed 1 resident of Miango (Bassa LGA, Plateau)",1,1589234729,NGA
7080798,566,NIG16934,16934,"03 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Plateau,"Jos North",,Naraguta,9.9781,8.8933,1,"Daily Trust (Nigeria); Nigeria Punch; News Chronicle; Nigeria Herald; Blueprint; Nigerian Eye; Guardian (Nigeria)",National,"On 3 May 2020, unidentified gunmen killed 1 resident of Naraguta (Jos North LGA, Plateau)",1,1589234729,NGA
7080799,566,NIG16935,16935,"03 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Group (Nigeria)",7,37,"Western Africa",Nigeria,Delta,"Warri South",,Warri,5.5167,5.75,1,"Sun (Nigeria); Nigeria Punch",National,"On 3 May 2020, unidentified gunmen killed a revenue collector at the main bus station of Warri (Warri South LGA, Delta).",1,1589234729,NGA
7099401,566,NIG16990,16990,"02 May 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Benue,"Gwer West",,Naka,7.5887,8.2087,2,"Blueprint; Daily Trust (Nigeria); Daily Independent (Nigeria); Guardian (Nigeria); New Telegraph; Vanguard (Nigeria); Nigeria Punch",National,"On 2 May 2020, suspected Fulani militias attacked Imande in Gwer West LGA (Benue), killing 2 residents and injuring another 2.",2,1589834544,NGA
7081259,566,NIG16925,16925,"02 May 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Yobe,Gujba,,"Buni Yadi",11.2689,11.9994,2,Twitter,"New media","On 2 May 2020, Boko Haram/IS claimed to have killed 17 soldiers of the Nigerian Armed Forces in an IED attack on two vehicles near Buni Yadi (Gujiba LGA, Borno). Several soldiers were injured.",17,1589234731,NGA
7081261,566,NIG16926,16926,"02 May 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Biu,,Buratai,10.9048,12.0886,2,Twitter,"New media","On 2 May 2020, Boko Haram/IS claimed to have killed 3 soldiers of the Nigerian Armed Forces in an IED attack near Buratai (Biu LGA, Borno). Several soldiers were injured.",3,1589234731,NGA
